id	name	host	link	time	yeild	photo	nutrients	instructions	number_ingredients
38	Riz en sauce	750g.com	https://www.750g.com/riz-en-sauce-r14625.htm	20	6 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Boil water in a saucepan put the rice during this time take another saucepan and put a little butter, melt it then add the bacon and roast them.2nd step :Put the 500g of minced meat, cook then add the red bean box and the box of corn.To mix together.Step 3:Add the 2 cube broths with a little water, let them melt, stirring everything.Step 4:To finish taking the rice that you will have first drained and incorporate it into the rest well mix and serve hot.	6
39	Bento Nippon	750g.com	https://www.750g.com/bento-nippon-r78385.htm	60.0	2 servings	https://static.750g.com/images/600-600/6b7f0c16160d926bd3500cc325465f91/bento-nippon.jpeg	not_given	Step 1 :Put all the ingredients in the tank of a Rice Cooker and cover with water. Start and cook. At the end of cooking to shape onigiri of the shape you want. 2nd step :Mix all ingredients. Step 3:Cut the tofu into small slices. Cover half of black sesame seeds and the other half with wasabi sesame seeds. Pass them in the grill position just while the seeds are golden. Step 4:Cut the top of the cherry tomatoes and remove the seeds. Fill the herbs_ cheese and close with the hat. Step 5:Dip the lotus roots in the donut dough and dive them into the frying at 190 ° C. Step 6:Break 1 egg in a bowl, mix with salt and pepper. Pour it into a hot and oiled pan by forming a pancake. Once almost cooked, place the cheese slice in the center, fold the edges and roll to form a sausage. Once cooled to cut into slices. Reproduce the steps with the 2nd egg. Step 7:Cook the beans in a saucepan of boiling salted water. Brown them in the pan with soy sauce and sprinkle with Gomasio.	27
40	Bento brick à l_œuf	750g.com	https://www.750g.com/bento-brick-a-loeuf-r78389.htm	25	2 servings	https://static.750g.com/images/600-600/9a1e7ec2256efc18527711dcc5218afd/bento-brick-a-l-oeuf.jpeg	not_given	Step 1 :Prepare the ingredients Cut the ham into small pieces, separate the Gruyère into 4 portions.2nd step :On a handset a brick sheet and in its center, make a crown with the pieces of ham.Place the entire egg in the center and add the Gruyère.Salt, pepper and add the spices.Step 3:Fold on the lower half of the sheet on the egg, the upper half, then each side to form a square slipper.Heat a pan with a little fat.Step 4:Slide the egg brick into the pan and cook for 3 minutes on each side.The brick must be golden on both sides.Step 5:Place in a bento, cut the brick in two if necessary, then taste with a green salad and some raw vegetables.Enjoy your lunch !	7
41	Brick à l_œuf et coriandre	750g.com	https://www.750g.com/brick-a-l-oeuf-r203891.htm	10	2 servings	https://static.750g.com/images/600-600/45dd732d7f691ab7c450682e7290fd3f/brickoeuif.jpg	not_given	Step 1 :Place a brick sheet in a hollow plate, break the egg in the center, add salt, pepper and chopped parsley.Fold the brick sheet in two to form half a moon.2nd step :In a pan, pour a drizzle of olive oil. When it is very hot, place the brick sheet and cook for about 1 minute on each side. Meanwhile, chop the coriander pluches. Repeat cooking with the second brick sheet and serve.	5
42	Bricks au jambon et au Roquefort	750g.com	https://www.750g.com/bricks-au-jambon-et-au-roquefort-r61586.htm	20	4 servings	https://static.750g.com/images/600-600/58ab5305f0a307723d204147343d57a2/bricks-au-jambon-et-au-roquefort.png	not_given	Step 1 :In a bowl, crush the Roquefort with a fork and work it with the cream.Light the nuts in a cloth and crush them with a rolling pin.Cut the ham slices into strips.Mix these elements, pepper.Your farce is ready.2nd step :Preheat the oven to 210 ° C _TH7_. Submit your brick sheet in 2 equal half-deisques which will each be used for the creation of a brick.Place 1 spoonful of stuffing on one ends, fold down by folding the upper angle on the stuffing then fold in order to obtain a triangle and fold the triangle obtained on itself slide the remaining end to close.Step 3:Brown and close the edges with egg yolk diluted in a little water.Sprinkle with thyme.Bake for 5 minutes and serve immediately. We can also fry the bricks by plunging them into a hot oil bath.	9
43	Aumoniére de campagne	750g.com	https://www.750g.com/aumoniere-de-campagne-r49668.htm	30	4 servings	https://static.750g.com/images/600-600/0b9455b1fdbe9301ecb1b19206e332d2/aumoniere-de-campagne.png	not_given	Step 1 :Melt with butter, the white leek white, let cool, cut the ham into small dice, mash the pâté with the spoon of thick cream, add, ham, nuts, leek, cut each filo sheet in half _cut with scissors, Sulfurized leaves below, + easy_ butter each 1/2 sheet with a brush.2nd step :Superimpose two half-feuilles by making them take shape in a ramekin, put on 1/4 of your device, sprinkle with grated emmental, close in rosette, butter again and put in the oven, pre-heat at 200 °, for 15m, serve with young shoots in salads.where mesclun with different colors	8
44	Brick à l_œuf	750g.com	https://www.750g.com/brick-a-loeuf-r43717.htm	35	4 servings	https://static.750g.com/images/600-600/914f6de6586be6b0e036bb59bfd1eea4/brick-a-l-oeuf.png	not_given	"Step 1 :Peel and cut the onion finely. Put 1 tbsp of oil in a saucepan. Brown the onions and meat for a few minutes. Cover with water, salt, pepper and put 2 pinches of cinnamon _for those who like, add parsley_. Cook until total water evaporation. 2nd step :Put the oil to heat _about 2-3 cm_ over the medium heat in a pan. Step 3:Fold the brick sheet by square by folding the edges _as in the photo_. Step 4:In case of lack of self -confidence and in the brick sheet, strengthen the center with 1/4 additional sheet. Place 1-2 tbsp minced meat in the shape of a moon to one of the corners of the square. Step 5:Put a little grated gruyère. Break the egg and in case of lack of self -confidence, withdraw a little white. Place the egg in the arc formed by meat. Fold the brick into a triangle and transport by holding through the upper angle. Delicately place in the oil bath and, using spatulas, press the edges to seal them and avoid leaking ingredients! Step 6:Continue to cook by bathing the brick of oil using the spatula. When it has golden below, turn it over and continue cooking in the same way. Step 7:When the brick gilded, get rid of Sopalin _are they not beautiful?_. Step 8:Taste hot with your fingers taking care to ""drink"" the egg yolk and not bite it so as not to undergo a flood. Accompanied by a salad _tomatoes in our case_, it_s very good."	8
45	Brick citronnée sardine / œuf	750g.com	https://www.750g.com/brick-citronnee-sardine-oeuf-r40069.htm	15	4 servings	https://static.750g.com/images/600-600/e101c7a80efca4a141b628e9531572d6/brick-citronnee-sardine-oeuf.png	not_given	Step 1 :Remove the backbone from the sardines and press them to remove their tomato juice.Mix all the ingredients using a fork.2nd step :Divide the stuffing into 4 equal parts, and put a dumpling to spread in the center of the brick by doing a well.Step 3:In this well, break the egg there.Step 4:Parserme of grated cheese or melted cheese Start 5:Fold the opposite parts so as to obtain a square.Put the top part on the fire for better leaf welding. Frying in the pan.	8
46	Brick au thon et à l_œuf gourmande	750g.com	https://www.750g.com/brick-au-thon-et-a-loeuf-r74034.htm	15	4 servings	https://static.750g.com/images/600-600/afebc47b75f2f6e4aeb094da62f8d819/brick-au-thon-et-a-l-oeuf-gourmande.jpeg	not_given	Step 1 :Brush the brick leaves with melted butter.2nd step :Introduce the brick leaves into the ramekins, letting overflow in pink.Step 3:Put to the bottom of each ramekin of the tuna, grated mozzarella ... Add a whole egg on it and bake in an oven preheated to 180 ° C th. 6. The egg must be just cooked and the golden dough.	7
47	Bricks crémeuses aux crevettes et œufs de saumon	750g.com	https://www.750g.com/bricks-de-fourme-aux-crevettes-et-aux-oeufs-de-saumon-r80629.htm	30	0 servings	https://static.750g.com/images/600-600/2f81fe85ccd91a5de518f7455a714376/bricks-de-fourme-aux-crevettes-et-aux-oeufs-de-saumon.jpeg	not_given	Step 1 :Peel the shrimp and cub them. To book. Wash the mushrooms and dice them. To book. Cut the Fourme d_Ambert into dice and set aside. Brown the shallots in a drizzle of olive oil after firing them finely. Add the diced pink shrimp and mushrooms. 2nd step :Cook for 5 minutes then add the oven while it starts to melt. Then pour the cream and stop cooking. Record the seasoning _often pepper is enough_. Step 3:Prepare a sheet of parchment paper on the oven rack. Detach the brick leaves from their inter -lap sulfurized papers. With a pair of scissors cut them into their center, then cut each half in half in the height direction. Four strip packets are obtained. Step 4:Place a strip in front of you, on the worktop. Place the value of a teaspoon at the end of the strip. Then fold the end of the brick so as to sketch a triangle. Fold in the opposite direction and thus to the end of the strip so as to form a Samoosa. Continue until the brick strips and the shrimp preparation is exhausted. Step 5:Place the bricks on the grid covered with parchment paper. There is no need to oil them. Cook 10 minutes at 200 ° by monitoring well so that it does not burn. Take out the grid and turn the Samoosas. Cook them again for 5 minutes and it_s ready!	11
48	Brick au thon et à l_œuf	750g.com	https://www.750g.com/brick-au-thon-et-a-loeuf-r43253.htm	30	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Cook your 5 eggs in water to have hard eggs.Once your eggs hardly crush them with a fairly finely fine fork and put them in a bowl, then add the finely chopped onion or shallot, add the tuna and the coriander finely chop, the salt the pepper and the tablespoonolive oil.2nd step :Mix all the ingredients well, then put them in the folding brick sheet as you wish, I fold them in triangles, I cut my brick sheet in 2 and I do 2 triangles in a single leaf. Once the brick leaves finishedCook them in the pan with oil. I serve them with a salad _arugula_ good tasting.	8
49	Bricks à l_œuf	750g.com	https://www.750g.com/bricks-a-loeuf-r15178.htm	10	1 serving	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	"Step 1 :Place the brick sheet on ""a flat plate"", break an egg on it, salt and pepper, sprinkle with parsley then close the brick.Press the edges well to weld the sheet _for that, you can wet your fingers slightly, but be careful not too much_.Place immediately in a frying pan with hot oil._You have to slide the brick sheet from the plate to the pan_.Cook on one side then turn over and cook the 2nd side.Place on absorbent paper.When the brick is cooked, put on a serving dish water and decorate with lemon quarters.Consume very hot."	7
50	Bricks à l_œuf rapides	750g.com	https://www.750g.com/bricks-a-loeuf-r27153.htm	10	1 serving	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	"Step 1 :Place the brick sheet on ""a flat plate"", break an egg on it, salt and pepper, sprinkle with parsley then close the brick.Press the edges well to weld the sheet _for that, you can wet your fingers slightly, but be careful not too much_.Place immediately in a frying pan with hot oil._You have to slide the brick sheet from the plate to the pan_.Cook on one side then turn over and cook the 2nd side.Place on absorbent paper.When the brick is cooked, put on a serving dish and decorate with lemon quarters.Consume very hot."	7
51	Brick danouni	750g.com	https://www.750g.com/brick-danouni-r75763.htm	40	4 servings	https://static.750g.com/images/600-600/f40db13c8945c1e85e2bceda61b833c8/brick-danouni.jpeg	not_given	Step 1 :Preparation of the dough: Mix the flour, salt, and make a well in the middle and pour the oil, the melted butter, mix well gradually add water until you get 1 homogeneous, flexible and firm dough, leave 30min.2nd step :Meanwhile brown the meat in 2 tbsp of oil with the salt onion, pepper, in a salad bowl pour the meat, add the parsley, 2 hard eggs, 3 raw whole eggs, cheese, tabel.Step 3:Spread the dough with a very fine roller, then cut circles using a glass, put a C to C of stuffing in the middle of the circles, weld with your fingers then using a fork, fry likeA brick to gilding on both sides.Have a good meal !	11
